,Parameter1,Parameter2,Parameter3,Parameter4,Parameter5,Parameter6,Parameter7,Parameter8,Parameter9,Parameter10,Quality_label
32,0.842276275,0.009808963,0.427632985,0.262597598,3.45468122,4.818868004,0.600826895,17.8500214,6.783966877999999,0.377331664,Excellent
33,56.2529294,8.458264855,4.9047541169999995,0.086466261,3.45468122,3.262468451,0.600826895,17.8500214,6.783966877999999,0.377331664,Good
34,1.539584211,0.015132963999999999,0.016644875,0.29437291600000004,3.45468122,4.818868004,0.600826895,17.8500214,6.783966877999999,0.377331664,Excellent
35,0.013144204,1.54457065,7.315994559,13.94735166,5.362017666,5.856584117000001,0.600826895,17.8500214,6.783966877999999,0.377331664,Excellent
36,29.07199207,0.9098933220000001,0.047354155,0.14321124,3.45468122,1.81739051,0.600826895,17.8500214,6.783966877999999,0.377331664,Pass
37,3.1656898339999997,0.0007808989999999999,55.28657944,0.5466079110000001,3.45468122,1.81739051,0.600826895,17.8500214,6.783966877999999,0.377331664,Pass
38,0.056276445,0.136655586,5.463464515,8367.554243,3.45468122,1.495370817,0.600826895,17.8500214,6.783966877999999,0.377331664,Excellent
39,1.053554882,0.122388762,0.160835142,0.5831356360000001,3.85600905,3.965022677,0.600826895,17.8500214,6.783966877999999,0.377331664,Excellent
40,0.23520703899999998,0.0034042409999999997,136.359049,0.084591294,3.85600905,3.965022677,0.600826895,17.8500214,6.783966877999999,0.377331664,Pass
41,4.323323435,0.16666608800000002,7.1188345470000005,135.40245119999997,3.85600905,3.965022677,0.600826895,17.8500214,6.783966877999999,0.377331664,Excellent
42,0.027102045,0.17194111,202.4352941,1.0015382240000001,5.362017666,5.856584117000001,0.600826895,17.8500214,6.783966877999999,0.377331664,Pass
43,59.21128697,1.155482788,2.141723979,0.780278203,3.85600905,3.965022677,0.600826895,17.8500214,6.783966877999999,0.377331664,Excellent
44,35.85270439,0.17114742800000002,12.03165819,0.856550033,3.85600905,3.262468451,0.600826895,17.8500214,6.783966877999999,0.377331664,Pass
45,0.000140306,0.09121198800000001,2619.005653,0.38552960700000005,2.772987095,3.965022677,0.600826895,17.8500214,6.783966877999999,0.377331664,Pass
46,1096.247492,0.848088582,0.11051330599999999,0.477554496,2.772987095,3.965022677,0.600826895,17.8500214,6.783966877999999,0.377331664,Pass
47,2.048170169,0.033967887,1.141676573,0.138919031,4.803946644,2.6843983660000004,0.600826895,17.8500214,6.783966877999999,0.377331664,Good
48,0.4445134,48.11702693,5.284363663,0.042262295,5.362017666,5.856584117000001,0.600826895,17.8500214,6.783966877999999,0.377331664,Pass
49,0.004171166,5.441000129,0.000144747,0.0019109329999999999,5.362017666,5.856584117000001,0.600826895,17.8500214,6.783966877999999,0.377331664,Excellent
50,0.12261847,0.5391988639999999,1.266411346,4.298317697,5.362017666,5.856584117000001,0.600826895,17.8500214,6.783966877999999,0.377331664,Excellent
51,87.48740529,2810.260067,0.003228845,3.246149523,3.85600905,3.262468451,0.600826895,17.8500214,6.783966877999999,0.377331664,Excellent
52,390.7253108,0.16334301,1.009805108,16.69883857,3.45468122,3.262468451,0.600826895,17.8500214,6.783966877999999,0.377331664,Pass
53,85181.80524,5.167060728,0.01675578,6.546825865,0.0047272009999999995,0.011409458,146.45365800000002,0.035407171,0.593081227,0.140915779,Fail
54,0.023623905,0.068789566,1.606578452,25.99977284,0.011387925,0.016852477,146.45365800000002,0.035407171,77.59848817,26.93801751,Pass
55,49.69217932,14.61065835,0.01288247,56.25090587,11.57280667,8.65053754,2.374034794,14.6035953,0.051849507999999996,0.377331664,Excellent
56,67.14486843,0.025179475,172.4043863,0.648246506,6.680183174,10.51338213,2.374034794,14.6035953,0.051849507999999996,0.377331664,Pass
57,0.060118019,33.50052275,0.117415249,3.316358886,8.322398397999999,10.51338213,2.374034794,14.6035953,0.051849507999999996,0.377331664,Excellent
58,1.3312348,0.21817072,0.045244777,0.016446071,8.322398397999999,10.51338213,2.374034794,14.6035953,0.051849507999999996,0.377331664,Good
59,36.22327111,5.878097699,995.8875486,0.229587609,9.289205427,10.51338213,2.374034794,14.6035953,0.051849507999999996,0.377331664,Good
60,0.025437598,5.889977759,3.5459751789999996,0.05057948,10.36832573,10.51338213,2.374034794,14.6035953,0.051849507999999996,0.377331664,Good
61,0.491081676,0.462091356,14.06547119,122.0851905,11.57280667,10.51338213,2.374034794,14.6035953,0.051849507999999996,0.377331664,Pass
62,0.072243823,1.529372365,7.887690772000001,0.060509218,14.41779441,12.77737982,2.374034794,14.6035953,0.051849507999999996,0.377331664,Good
63,0.013371051,10.83839699,0.08700967,14.37765785,7.456215243,10.51338213,2.374034794,14.6035953,0.051849507999999996,0.377331664,Excellent
64,131.8518666,0.111885481,3.8299999999999996e-05,11.62134713,12.91721128,8.65053754,2.374034794,14.6035953,0.051849507999999996,0.377331664,Fail
65,1.591759109,7.313127821,0.024310035,4.190952787,8.322398397999999,10.51338213,2.374034794,14.6035953,0.051849507999999996,0.377331664,Excellent
66,79.91693293,547.4981528,1.065524443,0.581536307,8.322398397999999,10.51338213,2.374034794,14.6035953,0.051849507999999996,0.377331664,Good
67,1.84172154,1.311662136,0.0040511620000000005,188.8220129,11.57280667,10.51338213,2.374034794,14.6035953,0.051849507999999996,0.377331664,Pass
68,5.780605782,4362.450591,0.004116252,1.148478399,8.322398397999999,12.77737982,2.374034794,14.6035953,0.051849507999999996,0.377331664,Excellent
69,2.77682597,1617.09771,27.68186813,0.083265348,9.289205427,10.51338213,2.374034794,14.6035953,0.051849507999999996,0.377331664,Pass
70,0.080735027,0.124689971,0.22654994,0.151133231,14.41779441,10.51338213,2.374034794,14.6035953,0.051849507999999996,0.377331664,Good
71,3.5694451060000003,2.8612437969999998,0.182978686,0.08254982,8.322398397999999,12.77737982,2.374034794,14.6035953,0.051849507999999996,0.377331664,Excellent
72,0.067331022,50.33535026,437.2091453,53.73735994,7.456215243,10.51338213,2.374034794,14.6035953,0.051849507999999996,0.377331664,Pass
73,1.104893546,2.223771471,133.0987134,0.749079128,0.664441881,2.208755332,0.038483444,17.8500214,0.004532889,0.0073395380000000005,Good
74,0.7717680490000001,0.044705142999999996,1.426204281,27.87443156,0.664441881,2.208755332,0.038483444,17.8500214,0.004532889,0.0073395380000000005,Good
75,14.43771238,4.238575514,2.235867433,2.331667994,0.664441881,2.208755332,0.038483444,17.8500214,0.004532889,0.0073395380000000005,Pass
76,2.408609295,0.11216841699999999,0.000752908,0.003971876,60.17133927,15.52891668,0.600826895,17.8500214,0.593081227,0.073077532,Excellent
77,73.53886191,2.531166682,4.693639173,0.413397367,0.595287734,0.563964967,0.038483444,17.8500214,0.593081227,0.073077532,Excellent
78,32.13749553,0.7596725040000001,0.798216422,0.018473085,0.664441881,0.314162296,0.038483444,17.8500214,0.593081227,0.073077532,Pass
79,66.74032777,4.059531327,33.23919581,0.000589744,0.003794407,0.007724428,578.6792876000001,0.035407171,0.593081227,0.005285437,Good
80,192.538603,0.0053947959999999994,0.19204499100000003,0.45225515299999997,11.57280667,22.93717192,0.152058832,0.035407171,0.593081227,37.40705398,Fail
81,122.0337869,0.073973968,1579.193245,2.2150839159999998,12.91721128,22.93717192,0.152058832,0.035407171,0.593081227,37.40705398,Pass
82,0.61275033,0.008016452,0.021908632999999997,1.6218023680000002,12.91721128,22.93717192,0.152058832,0.035407171,0.593081227,37.40705398,Pass
83,0.187359713,1665.414759,0.8857125570000001,53.38511421,11.57280667,18.87298153,0.152058832,0.035407171,0.593081227,37.40705398,Pass
84,14.80112762,0.616397065,0.169861875,9.053984865,10.36832573,15.52891668,0.152058832,0.035407171,0.593081227,37.40705398,Pass
85,0.007611013000000001,0.00044634199999999996,59.91737798,0.282766784,10.36832573,15.52891668,0.152058832,0.035407171,0.593081227,37.40705398,Fail
86,16.24532385,0.0001696,3.3130181139999997,0.380756734,16.09269921,33.87962382,0.152058832,0.035407171,0.593081227,37.40705398,Fail
87,0.15216549599999998,0.10236696699999999,0.116138235,3.8537009189999996,16.09269921,33.87962382,0.152058832,0.035407171,0.593081227,37.40705398,Pass
88,0.10032414199999999,0.63710503,0.370164339,2.967213495,16.09269921,33.87962382,0.152058832,0.035407171,0.593081227,37.40705398,Excellent
89,0.531946238,4.622126234,12.03836942,0.049845308,17.96217649,27.87656284,0.152058832,0.035407171,0.593081227,37.40705398,Excellent
90,0.016834041,23.03682518,2831.0660629999998,0.39094978399999997,16.09269921,22.93717192,0.152058832,0.035407171,0.593081227,37.40705398,Pass
91,0.135457776,0.00112887,0.208215025,0.444092063,9.289205427,15.52891668,0.152058832,0.035407171,0.593081227,37.40705398,Good
92,0.0016824879999999998,91.82737758,0.13104748,0.946327615,9.289205427,15.52891668,0.152058832,0.035407171,0.593081227,37.40705398,Pass
93,26.95687103,0.566061736,0.07181272,1.222584287,9.289205427,15.52891668,0.152058832,0.035407171,0.593081227,37.40705398,Pass
94,5.357369679,136.2612021,24.1392104,4.59187461,7.456215243,12.77737982,0.152058832,0.035407171,0.593081227,37.40705398,Good
95,0.749374566,9.269162843,0.000406485,0.510579869,7.456215243,12.77737982,0.152058832,0.035407171,0.593081227,37.40705398,Pass
96,0.151514571,0.11407292,4.004610296,0.674398432,7.456215243,10.51338213,0.152058832,0.035407171,0.593081227,37.40705398,Fail
97,2.455754949,0.001797901,3.7163484639999997,15.75548414,7.456215243,10.51338213,0.152058832,0.035407171,0.593081227,37.40705398,Good
98,0.391458485,768.4467994,143.10811930000003,0.8538143859999999,17.96217649,27.87656284,0.152058832,0.035407171,0.593081227,37.40705398,Pass
99,0.010934823,0.005166679,0.349732645,0.44673058299999996,11.57280667,22.93717192,0.152058832,0.035407171,0.593081227,37.40705398,Pass
100,0.023850424,0.008287555,29.71913017,11.90108555,14.41779441,27.87656284,0.152058832,0.035407171,0.593081227,37.40705398,Pass
101,1.0145158090000002,0.041490737,10.306104,7309.203622,6.680183174,18.87298153,0.152058832,0.035407171,0.593081227,37.40705398,Fail
102,412.8718644,1.208342743,11.58035831,0.016238505,17.96217649,15.52891668,0.152058832,0.035407171,0.593081227,37.40705398,Fail
103,1.821129999,7.128088827999999,1110.181403,7.843752159,17.96217649,15.52891668,0.152058832,0.035407171,0.593081227,37.40705398,Pass
104,0.029940479,0.00764636,0.050742145999999995,73.68156617,17.96217649,18.87298153,0.152058832,0.035407171,0.593081227,37.40705398,Pass
105,0.073149121,46.38804689,27.20285423,3.9088979160000004,17.96217649,18.87298153,0.152058832,0.035407171,0.593081227,37.40705398,Pass
106,43.32129334,0.010841618999999999,20151.8644,0.580869733,20.0488296,18.87298153,0.152058832,0.035407171,0.593081227,37.40705398,Excellent
107,137.6584797,0.006747220999999999,0.314906005,17.68918615,10.36832573,22.93717192,0.152058832,0.035407171,0.593081227,37.40705398,Pass
108,29.84328557,0.000130669,0.036968503,0.9670516709999999,11.57280667,8.65053754,0.152058832,0.035407171,0.593081227,37.40705398,Pass
109,0.109568626,3.902277952,0.016001808,0.042465196,11.57280667,8.65053754,0.152058832,0.035407171,0.593081227,37.40705398,Pass
110,0.001183669,0.299779449,13.59532183,0.78999036,10.36832573,8.65053754,0.152058832,0.035407171,0.593081227,37.40705398,Pass
111,0.683302139,5.622783964,0.049600592,0.192360785,10.36832573,10.51338213,0.152058832,0.035407171,0.593081227,37.40705398,Pass
112,0.000853712,0.11930464699999999,0.481086391,10.90610634,9.289205427,10.51338213,0.152058832,0.035407171,0.593081227,37.40705398,Good
113,0.23100518899999997,0.023873316000000002,2906.924587,3.5207393939999996,8.322398397999999,10.51338213,0.152058832,0.035407171,0.593081227,37.40705398,Pass
114,0.436525534,1.219476965,0.031962463999999996,0.568757131,8.322398397999999,10.51338213,0.152058832,0.035407171,0.593081227,37.40705398,Good
115,1.109604608,1.824805992,3.230933893,15.12274418,6.680183174,10.51338213,0.152058832,0.035407171,0.593081227,37.40705398,Pass
116,4.552853097,1.7911147219999999,11.2649977,0.26264545899999997,17.96217649,8.65053754,0.152058832,0.035407171,0.593081227,37.40705398,Good
117,12.93050407,0.113748445,385.9801442,81.72405292,17.96217649,8.65053754,0.152058832,0.035407171,0.593081227,37.40705398,Fail
118,0.020743926,26.403590899999998,10.17143678,0.084006025,20.0488296,15.52891668,0.152058832,0.035407171,0.593081227,37.40705398,Pass
119,0.030090627,7.12163334,52.12920824,40.15111606,17.96217649,18.87298153,0.152058832,0.035407171,0.593081227,37.40705398,Pass
120,0.010856861,1.2620210090000001,0.371719166,11.62789612,11.57280667,15.52891668,0.152058832,0.035407171,0.593081227,37.40705398,Pass
121,1.247228177,41.55792182,15.05644947,6.475035234,11.57280667,15.52891668,0.152058832,0.035407171,0.593081227,37.40705398,Pass
122,0.524132254,0.329713957,0.15238880900000001,0.02451767,20.0488296,10.51338213,0.152058832,0.035407171,0.593081227,37.40705398,Pass
123,0.198275676,13.86377235,1.934562169,0.656044661,17.96217649,15.52891668,0.152058832,0.035407171,0.593081227,37.40705398,Pass
124,0.134631857,4.362318233,1.891698095,0.8820696,17.96217649,15.52891668,0.152058832,0.035407171,0.593081227,37.40705398,Pass
125,0.005229163,0.494471536,0.65500039,0.007646384,20.0488296,22.93717192,0.152058832,0.035407171,0.593081227,37.40705398,Pass
126,27.49462448,0.402800585,0.019158123,0.286795437,16.09269921,15.52891668,0.152058832,0.035407171,0.593081227,37.40705398,Pass
127,0.023859457,3.3270774960000002,0.279620962,0.03079739,16.09269921,27.87656284,0.152058832,0.035407171,0.593081227,37.40705398,Excellent
128,0.067952218,147.80099740000003,105.62454720000001,0.036270144,9.289205427,10.51338213,0.152058832,0.035407171,0.593081227,37.40705398,Pass
129,3.656705834,68.75878732,0.257854338,0.200787834,10.36832573,10.51338213,0.152058832,0.035407171,0.593081227,37.40705398,Pass
130,0.017804589,0.223546159,0.59891529,0.182924533,16.09269921,18.87298153,0.152058832,0.035407171,0.593081227,37.40705398,Pass
131,1509.643134,29.94825163,0.297740615,7.337525877999999,16.09269921,27.87656284,0.152058832,0.035407171,0.593081227,37.40705398,Pass
132,3.0858977089999997,0.54337709,6.277570909,0.004890103,16.09269921,27.87656284,0.152058832,0.035407171,0.593081227,37.40705398,Pass
133,1066.84034,32.05534335,0.89015884,1.116090646,16.09269921,27.87656284,0.152058832,0.035407171,0.593081227,37.40705398,Pass
134,0.714319525,0.562990389,0.005163017,0.667623504,16.09269921,15.52891668,0.152058832,0.035407171,0.593081227,37.40705398,Pass
135,96.79124733,72.90773385,0.010044313000000001,0.560090988,17.96217649,8.65053754,0.152058832,0.035407171,0.593081227,37.40705398,Fail
136,0.737911852,35.89959975,0.008624878,0.297048256,17.96217649,10.51338213,0.152058832,0.035407171,0.593081227,37.40705398,Fail
137,0.025117015,134.1457141,0.004715092,0.57256992,20.0488296,27.87656284,0.152058832,0.035407171,0.593081227,37.40705398,Pass
138,0.17130344,0.012846426000000001,19.33060314,0.637816843,16.09269921,27.87656284,0.152058832,0.035407171,0.593081227,37.40705398,Pass
139,16.71003434,5.844953444,13.85300068,67.12649312,17.96217649,27.87656284,0.152058832,0.035407171,0.593081227,37.40705398,Excellent
140,1.0877964340000001,0.000415202,84.26625423,0.036429825,17.96217649,27.87656284,0.152058832,0.035407171,0.593081227,37.40705398,Good
141,37.06523479,0.10499972699999999,0.065033109,2.837391549,16.09269921,27.87656284,0.152058832,0.035407171,0.593081227,37.40705398,Excellent
142,0.125850927,27.23476752,0.020273928,0.49523907,16.09269921,12.77737982,0.152058832,0.035407171,0.593081227,37.40705398,Pass
143,0.000179723,8997.96137,0.552414279,8.312647655,16.09269921,27.87656284,0.152058832,0.035407171,0.593081227,37.40705398,Pass
144,0.001477301,0.390423719,2251.557231,72.24822933,14.41779441,12.77737982,0.152058832,0.035407171,0.593081227,37.40705398,Pass
145,2.633666307,0.009849028000000001,95.41731124,0.611704872,14.41779441,22.93717192,0.152058832,0.035407171,0.593081227,37.40705398,Pass
146,97.20655697,0.09106851199999999,0.018879618,392.1019032,14.41779441,12.77737982,0.152058832,0.035407171,0.593081227,37.40705398,Pass
147,215.99528709999998,567.6122468,0.0017566279999999999,55.61029457,12.91721128,10.51338213,0.152058832,0.035407171,0.593081227,37.40705398,Pass
148,0.134992334,6.983182062999999,4.440016991999999,0.352741679,11.57280667,22.93717192,0.152058832,0.035407171,0.593081227,37.40705398,Pass
149,0.013192633,68.66161219,0.196938867,6.66750517,0.53333105,0.563964967,0.038483444,17.8500214,0.051849507999999996,0.377331664,Fail
150,0.004322633,6.08e-05,58.02981884,7.32779321,1.031281579,0.563964967,2.374034794,0.1180769,887.6112567,10.06009321,Fail
151,2.786688967,0.99310912,0.0031086959999999998,0.596654462,1.786601059,0.258496524,0.152058832,0.035407171,0.593081227,10.06009321,Pass
152,0.015928395,0.083683543,84.717416,1.7174160980000002,1.786601059,0.314162296,0.152058832,0.035407171,0.593081227,10.06009321,Pass
153,39.95086913,0.009419628000000001,0.0012565439999999998,0.059432415,2.48437862,3.262468451,0.038483444,2.931083386,6.783966877999999,0.19568047800000002,Pass
154,9.128936211000001,0.004968135,0.033729577999999996,0.167054607,4.803946644,3.965022677,0.038483444,2.931083386,6.783966877999999,0.19568047800000002,Excellent
155,5.005217141,0.29830281,0.032022972999999996,0.13624213300000002,3.45468122,2.6843983660000004,0.038483444,2.931083386,6.783966877999999,0.19568047800000002,Excellent
156,1.421721773,0.00559075,162.35881569999998,493.8776353999999,4.803946644,3.965022677,0.038483444,2.931083386,6.783966877999999,0.19568047800000002,Good
157,0.677137425,0.008159992,941.178475,0.489749516,4.803946644,3.965022677,0.038483444,2.931083386,6.783966877999999,0.19568047800000002,Excellent
158,0.72275117,4.07577503,0.286270225,0.020277967,2.48437862,2.208755332,0.038483444,2.931083386,6.783966877999999,0.19568047800000002,Good
159,7.818806993,0.544499846,7.439398465,3.313239455,0.9239472879999999,0.17500723199999998,146.45365800000002,0.1180769,887.6112567,10.06009321,Fail
160,45.79952033,0.0007779239999999999,0.003351157,0.220261388,1.031281579,0.314162296,146.45365800000002,0.1180769,887.6112567,10.06009321,Pass
161,76.10925875,0.065485824,724.5537988,14.80897867,1.151084818,0.314162296,146.45365800000002,0.1180769,887.6112567,10.06009321,Pass
162,134.4967594,0.072714924,6.631574748999999,0.032881037,1.031281579,0.258496524,146.45365800000002,0.1180769,887.6112567,10.06009321,Pass
163,0.003528188,0.0728499,0.144856416,0.023569657,0.014187462,0.020481563,146.45365800000002,0.035407171,77.59848817,3.756975634,Fail
164,5830.19465,0.753278771,0.8209951759999999,23.04964092,0.014187462,0.020481563,146.45365800000002,0.035407171,77.59848817,3.756975634,Good
165,0.080268092,14.11550789,61.65356028,1.8460847459999998,1.6006542119999998,0.8330111920000001,2.374034794,14.6035953,0.00039628300000000004,3.756975634,Good
166,8.802550165,0.009656475,62.64774303,0.990651611,0.159208463,0.258496524,1150.288546,0.052899204000000005,887.6112567,0.523975675,Fail
167,0.041092448,0.264887614,24.20630486,0.432428711,0.08233524,0.212694055,1150.288546,0.052899204000000005,887.6112567,0.523975675,Fail
168,254.0447256,13.6459272,4.900716218,4526.320879999999,0.17770359600000002,0.258496524,1150.288546,0.052899204000000005,887.6112567,0.523975675,Fail
169,179.3212451,0.000102646,0.050855407000000005,4.807528395,0.159208463,0.258496524,1150.288546,0.052899204000000005,887.6112567,0.523975675,Fail
170,7.038696708,0.216889369,114.7516737,1.7752055180000001,0.091900066,0.212694055,1150.288546,0.052899204000000005,887.6112567,0.523975675,Excellent
171,51.74830611,586.0197417,0.008595176,48.46058381,0.08233524,0.212694055,1150.288546,0.052899204000000005,887.6112567,0.523975675,Fail
172,3.547298905,0.017145263,0.039496352,2.319096703,12.91721128,27.87656284,0.600826895,17.8500214,0.593081227,0.140915779,Excellent
173,0.634003792,2761.41996,20.47894603,1.7742938019999999,12.91721128,27.87656284,0.600826895,17.8500214,0.593081227,0.140915779,Good
174,7.670454477000001,0.00022715,0.04772017,30.58888942,12.91721128,27.87656284,0.600826895,17.8500214,0.593081227,0.140915779,Excellent
175,0.190975495,8.899587583999999,1.821885405,5.900682817000001,0.00047018900000000003,4.85e-05,2286.523413,0.035407171,0.593081227,37.40705398,Excellent
176,1.27910473,156.4429383,10.13822623,0.9107101740000001,10.36832573,10.51338213,0.600826895,17.8500214,6.783966877999999,0.073077532,Excellent
177,4.905659023,0.07788992900000001,0.611979524,0.0295664,6.680183174,8.65053754,0.600826895,17.8500214,6.783966877999999,0.073077532,Good
178,2.713972212,16.97706382,1.34448231,0.08904151099999999,16.09269921,8.65053754,0.600826895,17.8500214,6.783966877999999,0.073077532,Pass
179,0.006313803000000001,0.051001934000000006,1.283059518,0.135065818,11.57280667,15.52891668,0.600826895,17.8500214,6.783966877999999,0.073077532,Fail
180,5.295935557,34.77508919,1.466753076,0.251907018,10.36832573,10.51338213,0.600826895,17.8500214,6.783966877999999,0.073077532,Fail
181,57.29774701,0.03557301,0.067145314,0.530903094,6.680183174,8.65053754,0.600826895,17.8500214,6.783966877999999,0.073077532,Good
182,0.5304020079999999,0.003849505,8.248166198,0.140876399,6.680183174,10.51338213,0.600826895,17.8500214,6.783966877999999,0.073077532,Good
183,0.36103411700000004,0.014451687,2.9614156830000002,0.104448815,6.680183174,10.51338213,0.600826895,17.8500214,6.783966877999999,0.073077532,Excellent
184,10.93474606,4.07713267,0.48170250700000006,910.6804489,6.680183174,8.65053754,0.600826895,17.8500214,6.783966877999999,0.073077532,Excellent
185,0.159627544,19.7152024,0.003380031,5.658793576,2.772987095,0.080215552,0.600826895,17.8500214,6.783966877999999,0.523975675,Good
186,0.078452076,18.2026443,2.466295744,1.1926064570000001,0.9239472879999999,1.81739051,0.152058832,2.931083386,887.6112567,517.1976103000001,Fail
187,27.26233218,0.009699823,0.23134775300000002,0.0015725379999999998,1.151084818,2.208755332,0.152058832,2.931083386,887.6112567,517.1976103000001,Fail
188,362.1728703,33.15976774,43.69216822,0.540134441,1.284805512,2.208755332,0.152058832,2.931083386,887.6112567,517.1976103000001,Fail
189,789.4136525,0.088078611,26.21087217,16.35827057,0.0047272009999999995,0.011409458,0.600826895,0.1180769,887.6112567,5.217065074,Fail
190,9.345278568,262.60451820000003,1.199101744,282.9505983,16.09269921,8.65053754,0.152058832,0.035407171,0.593081227,139.0929147,Good
191,0.032667533,0.096880399,10.87801216,8.01969854,16.09269921,27.87656284,0.152058832,0.035407171,0.593081227,139.0929147,Pass
192,5.315913753,0.09399469199999999,0.033747598,0.23965130199999998,16.09269921,27.87656284,0.152058832,0.035407171,0.593081227,139.0929147,Excellent
193,248.69273650000002,0.026250034,0.9452848709999999,562.1461505,16.09269921,8.65053754,0.152058832,0.035407171,0.593081227,139.0929147,Excellent
194,0.028018064,0.094433062,1.630318242,0.10738132800000001,9.289205427,18.87298153,0.152058832,0.035407171,0.593081227,139.0929147,Pass
195,16.66228121,564.701132,0.262739084,0.6089345110000001,20.0488296,10.51338213,0.152058832,0.035407171,0.593081227,139.0929147,Fail
